Price,Rooms,Area,Stage,Location,Description,Stage description
210.00,2,44.00,3,Poznań Winogrady ul. Żniwna - Modernistyczny Budynek !!!,OFERTA LICENCJONOWANEGO POŚREDNIKA - GWARANCJA BEZPIECZNEJ TRANSAKCJI. Biuro NIERUCHOMOŚCI NR 1 poleca do sprzedaży 9 mieszkań w jednym budynku o powierzchni od 35 do 56 mkw piętra od parteru do trzeciego!!! ATRAKCYJNE CENY !!! I DUŻE..., trzecie
299.00,3,59.10,1,Poznań Piątkowo ul. Os. Władysława Łokietka 7,Opis nieruchomości Do sprzedaży mieszkanie o powierzchni całkowitej 59 10 m2. Cena sprzedaży wynosi 299 000 zł. Mieszkanie znajduje się na parterze w niskim bloku (4 piętra). Mieszkanie jest jednopoziomowe ilość pokoi 3 oddzielna kuchnia ...,pierwsze piętro
176.00,1,28.00,1,Poznań,Biuro Obrotu Nieruchomościami ERBE przedstawia do sprzedaży niezwykle atrakcyjną kawalerkę w kompleksowo zrewitalizowanym bloku / kamienicy. Mieszkanie składa się z przedpokoju łazienki z toaletą salonu z dwoma oknami ( w tym balkonowe)....,pierwsze piętro
370.00,3,66.00,1,Poznań Poznań-Grunwald ul. Galileusza,Na sprzedaż przestronne trzypokojowe mieszkanie z balkonem o powierzchni 56m2. Mieszkanie znajduje się na 10 piętrze budynku z windą na ul. Galileusza w Poznaniu. Budynek z lat 80-tych ocieplony po remoncie elewacji i klatki schodowej: nowy...,pierwsze piętro
329.00,2,50.00,1,Poznań Grunwald ul. Grodziska,Polecam Państwa uwadze przestronne dwupokojowe mieszkanie o powierzchni 49 m2 mieszczące się w Poznaniu na grunwaldzie przy zacisznej ulicy Grodziskiej. Mieszkanie znajduje się na parterze w wielorodzinnym jednopiętrowym budynku typu...,pierwsze piętro
275.00,2,51.00,2,Poznań Grunwald Jeżyce Ogrody Łazarz ul. Grochowska,Przedmiotem sprzedaży jest 2- pokojowe mieszkanie zlokalizowane na Grunwaldzie przy ulicy Grochowskiej o łącznej powierzchni 51m2. Mieszkanie znajduje się na II piętrze w NISKIM BLOKU. Pokoje niezależne składa się z: salonu (ok. 25m2) z..., drugie piętro 
246.63,2,46.10,1,Poznań Rataje ul. Bnińska,Willa Komandoria to wymarzone miejsce do życia łączące w sobie wszystkie zalety mieszkania w mieście z urokami zielonych przedmieść. Inwestycja położona jest przy ul. Bnińskiej w Poznaniu skąd krok na Maltę gdzie z całą rodziną można aktywnie...,pierwsze piętro
279.00,2,50.00,1,Poznań Dębiec ul. Kasztanowa,| Kontakt w sprawie oferty: Cezary tel. 883 577 404 Polecam do sprzedaży bardzo ładne mieszkanie w cichej okolicy - ulica Kasztanowa na poznańskim Dębcu. Lokal składa się z dwóch niezależnych pokoi (17 2 m2 i 13 6 m2) bardzo dużej kuchni...,pierwsze piętro
235.00,2,42.00,5,Poznań Grunwald ul. Ul. Izaaka Newtona,POLECAM na sprzedaż dwupokojowe mieszkanie w bloku na Grunwaldzie w Poznaniu. OPIS MIESZKANIA: Mieszkanie dwupokojowe w bloku na ulicy Izaaka Newtona na Grunwaldzie o powierzchni 42 m2 znajduje się na 5 piętrze w jedenastopiętrowym bloku (rok...,piąte piętro
225.00,2,47.00,1,Poznań Grunwald ul. Knapowskiego,Przytulne mieszkanie na parterze w kamienicy w Poznaniu w dzielnicy Grunwald. Dwa pokoje okna wychodzące na północ wschód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - płyta OSB; Okna - PCV; Parapety - PCV....,pierwsze piętro
359.00,3,58.00,2,Poznań Grunwald ul. Grunwaldzka Rejon Jawornickiej,Grunwald rejon Junikowa. Tutaj proponujemy do oglądania i zakupu atrakcyjne przytulne mieszkanie trzypokojowe o powierzchni 58m2 usytuowane w nowszej inwestycji z roku 2007. Kameralne osiedle budynków niskiej zabudowy z windami oraz..., drugie piętro 
419.00,4,103.20,1,Poznań Łazarz ul. Łukaszewicza,Polecam na sprzedaż atrakcyjne mieszkanie 4 pokojowe przy ul. Łukaszewicza. Mieszkanie parterowe świeżo po remoncie. Na mieszkanie składają się cztery pokoje w tym dwa duże ok. 25m2 i dwie sypialnie ok. 12m2 półotwarta kuchnia łazienka ...,pierwsze piętro
175.00,1,29.20,1,Poznań Centrum ul. Umińskiego,REZERWACJA Atrakcyjne mieszkanie w atrakcyjnej cenie w nowszym budownictwie. Blok z cegły z 1996 roku. Spółdzielczo - własnościowe z księgą wieczystą czynsz 320zl. Jasna kuchnia częściowo otwarta na pokój- płytki pokój 18m-parkiet wc i...,pierwsze piętro
499.00,4,102.00,2,Poznań Jeżyce ul. Literacka,NA SPRZEDAŻ APARTAMENT NA STRZESZYNIE! Apartament znajduje się na 2 piętrze w 4 LOKALOWYM segmencie STANOWIĄCYM WYDZIELONĄ WSPÓLNOTĘ z własnym ogrzewaniem ( kotłownia CO ) wspólnie ustalanym czynszem remontami itp. Apartament został w 2015..., drugie piętro 
535.00,3,87.50,2,Poznań Wilda ul. Dolina,Trzypokojowe mieszkanie 88 m2 z loggią i balkonem. W cichej i spokojniej części Wildy. Główne atuty nieruchomości: • doskonała komunikacja z centrum • bliskość komunikacji miejskiej • cicha i spokojna okolica Nieruchomość złożona z: • pokój..., drugie piętro 
279.00,1,41.33,1,Poznań Stare Miasto Winogrady,| KOMFORTOWY APARTAMENT NA SPRZEDAŻ! Poznań- WINOGRADY w pobliżu poznańskiej CYTADELII! Położony w willowej dzielnicy Poznania niedaleko od Centrum. Apartament o pow. 41 33m2 usytuowany na I piętrze w nowszym bloku 3-piętrowym z...,pierwsze piętro
229.12,2,37.56,4,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,czwarte piętro
310.00,3,64.90,4,Poznań Grunwald ul. Pogodna (2pok Z Balkonem),Serdecznie polecam dwupokojowe mieszkanie na Raszynie układ niezależny 38 m2 na 5 piętrze w 10 piętrowym bloku Pokoje 16 i 10 m na podłodze mozaika parkietowa ściany tapeta łazienka w płytkach wanna kuchnia oddzielna z prześwitem na pokój...,czwarte piętro
178.00,1,31.37,2,Poznań Grunwald ul. Przybyszewskiego,DUŻA KAWALERKA Z ODDZIELNĄ SYPIALNIĄ DOBRA LOKALIZACJA – PRZYBYSZEWSKIEGO DUŻY BALKON. Polecam do sprzedaży kawalerkę z wyodrębnioną sypialnią położoną na 2 piętrze w niskim 4-o piętrowym budynku przy ul. Przybyszewskiego w bardzo bliskiej..., drugie piętro 
340.00,2,48.70,1,Poznań Łazarz,Dzień dobry mam na sprzedaż bardzo ładne i wyjątkowo zadbane mieszkanie w czystym schludnym bloku. Na powierzchnię nieruchomości składają się: oddzielna kuchnia z oknem łazienka duży przedpokój pomieszczenie gospodarcze/garderoba oraz dwa...,pierwsze piętro
360.00,4,74.20,1,Poznań Stare Miasto Piątkowo,Polecam ustawne 4-pokojowe mieszkanie o powierzchni 75 m2 na Piątkowie. ATRAKCYJNA CENA ! Główne atuty nieruchomości: • bliskość komunikacji miejskiej • cicha i spokojna okolica • rozkład pomieszczeń Nieruchomość złożona z: • pokój tv 22 m.kw...,pierwsze piętro
377.51,2,63.72,1,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
98.00,2,53.00,2,Poznań Koziegłowy ul. Os. Leśne,MIESZKANIE-TBS!!! 2 pokoje 53 0m2 98.000zł Cena do negocjacji !!! Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na os. Leśnym w Koziegłowach położone na spokojnym zadbanym osiedlu z doskonałą komunikacją miejską połączoną..., drugie piętro 
165.00,1,27.00,5,Poznań Rataje Nowe Miasto Malta Starołęka Śr ul. Powstań Narodowych,Polecamy do zakupu kawalerkę położoną na Ratajach- Osiedle Powstań Narodowych. Na 29 8 m2 składają się z pokój osobnej kuchni z oknem korytarz łazienka oraz WC. Mieszkanie mieści się na V piętrze w wysokim bloku z windą. Nowe okna PCV. W...,piąte piętro
316.99,3,54.56,4,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania,czwarte piętro
310.00,3,62.85,3,Poznań Grunwald ul. Kuźnicza,Polecam do sprzedaży trzy pokojowe mieszkanie z balkonem ( pierwotnie cztero pokojowe) o metrażu 62 85 przy ulicy Kuźniczej. na trzecim piętrze w dziesięcino piętrowym bloku z 1976 roku. Mieszkanie po remoncie nowe okna PCV na podłogach panele...., trzecie
220.00,2,38.00,3,Poznań Grunwald Górczyn Bulgarska ul. Bukowska,Polecamy do sprzedaży mieszkanie 2-pokojowe zlokalizowane na Grunwaldzie przy ul. Bukowskiej. Lokal usytuowany jest na III piętrze w niskim bloku. Powierzchnia mieszkania wynosi 38m2. Opłaty administracyjne 380 zł. Stan mieszkania bardzo dobry...., trzecie
295.00,2,51.00,1,Poznań Górna Wilda,Na sprzedaż mieszkanie położone w spokojnej części Wildy 51 m2 m2 2 pokoje I piętro . Mieszkanie jest stanie pod klucz który obejmuje: nowe okna PCV parapety grzejniki nowe drzwi wejściowe na podłogach płytki panele lub...,pierwsze piętro
340.00,3,79.90,16,Poznań Piątkowo ul. Os. Bolesława Śmiałego,Rozkładowe przestronne mieszkanie na szesnastym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Piątkowo. Trzy pokoje okna wychodzące na wschód zachód; widok na miasto. Standard wykończenia: Ściany - tynk; Podłogi - gres polerowany ...,szesnaste piętro
414.74,4,73.80,4,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mdm,KUPUJĄCY NIE PŁACI PROWIZJI. Mieszkanie w Programie MDM. Na sprzedaż mieszkanie 4-pokojowe na nowym osiedlu Wilczak. Mieszkanie usytuowane jest na 4 piętrze w budynku jest winda. Układ pomieszczeń: pokój dzienny z aneksem kuchennym (19 61m2) z...,czwarte piętro
460.00,3,78.00,2,Poznań Stare Miasto ul. Rybaki,Polecam na sprzedaż atrakcyjne 3-pokojowe mieszkanie w centrum Poznania. Lokal znajduje się na 2 piętrze zadbanej kamienicy. Składa się z 3 pokoi kuchnia oraz łazienka. Mieszkanie o powierzchni 78m składa się z korytarza - na korytarzu szafa..., drugie piętro 
417.36,3,68.42,3,Poznań Winogrady ul. Lechicka Okolice,0% prowizji od Kupującego! Polecam na sprzedaż mieszkania na nowym osiedlu w Poznaniu. Inwestycja to połączenie ciekawej architektury z funkcjonalnym i przestrzennym wnętrzem. Mieszkania od 25m2 do 126m2 z ogródkami lub balkonami/tarasami...., trzecie
428.40,3,74.50,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,3-POKOJOWE - GOTOWE DO ODBIORU SPEŁNIAJĄCE KRYTERIA MDM nr mieszkania: F/57 cena brutto: 428.405 19 zł kondygnacja: parter balkon: taras komórka lokatorska: 3 74 m2 w cenie mieszkania dodatkowe opcje: - miejsce parkingowe w hali garażowej na...,pierwsze piętro
399.00,3,90.00,4,Poznań Wilda ul. Umińskiego Niskie Koszty Utrzymania,Polecam na sprzedaż przestronne klimatyczne mieszkanie w kamienicy położone na Wildzie przy ul. Umińskiego. Mieszkanie mieści się na czwartym piętrze wszystkie pomieszczenia w układzie niezależnym. Całkowita powierzchnia wynosi 89 4m2 na która...,czwarte piętro
277.12,3,47.29,2,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
385.00,4,110.00,1,Poznań Poznań-Grunwald ul. Olszynka,Oferta bezpośrednia. Telefon: PL +48 602 394 352 PARTER DOMU NA SPRZEDAŻ W POZNANIU w atrakcyjnej lokalizacji w spokojnej okolicy Grunwaldu mieszkanie bezczynszowe własne ogrzewaniem piecem gazowym. W pobliżu Stacja BP i Aral Netto Lidl Aldi...,pierwsze piętro
269.00,2,45.00,4,Poznań Piątkowo ul. Osiedle Stefana Batorego,Na sprzedaż mieszkanie o powierzchni 45 3m2 w dzielnicy Piątkowo na os. Batorego w niskim bloku. ( W nowej częsci) Mieszkanie składa sie z 2pokoi kuchni korytarza łazienki piwnicy oraz balkonu. Kuchnia w zabudowie wyposażona. ( z oknem) w...,czwarte piętro
466.25,4,74.60,6,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,szóste piętro
303.59,1,31.33,2,Poznań Stare Miasto ul. Dominikańska,Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i..., drugie piętro 
359.00,3,68.00,1,Poznań Grunwald ul. Okolice Ulicy Górki,Biuro nieruchomości JxProjekt poleca do sprzedaży: ładne 3-pokojowe mieszkanie położone na wysokim parterze w bloku z 2009 roku znajdującym się na terenie nowego zamkniętego osiedla w Poznaniu na Górczynie. Mieszkanie gotowe do użytkowania....,pierwsze piętro
389.00,3,66.00,1,Poznań Jeżyce ul. Polna,Zapraszam do zapoznania się z ofertą sprzedaży 3 pokojowego ( ok.66 m2) mieszkania położonego na parterze budynku ( 2009r.) znajdującego się przy ul. Polnej 46 w dzielnicy Jeżyce. Doskonała oferta dla inwestora pod wynajem ? w pobliżu...,pierwsze piętro
251.41,2,40.55,4,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania,czwarte piętro
335.00,2,55.00,1,Poznań Jeżyce Smochowice ul. Smochowice,Przedmiotem sprzedaży jest mieszkanie 55 m2 dwupoziomowe z ogródkiem o pow. 15 m2 oraz 10 m2 od frontu składające się z pokoju dziennego z aneksem kuchennym i toalety. Na piętrze sypialnia i duża łazienka. Mieszkanie zadbane w pełni umeblowane i...,pierwsze piętro
273.00,3,58.00,10,Poznań Rataje Śródka Zawady Centrum Łazarz Wilda ul. Oświecenia - Możliwość Skorzystania Z Kre,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 3 pokojowe położone na Ratajach ( os. Oświecenia ). Na 58 m2 składają się trzy ustawne i nieprzechodnie...,dziesiąte piętro
265.00,2,49.30,3,Poznań Piątkowo ul. Os. Jana Iii Sobieskiego,Weychan Nieruchomości Beata Długosz tel.: 516 427 512 poleca mieszkanie na Piątkowie os. Jana III Sobieskiego. Pow. 49 3 mkw piętro 3 w 3 piętrowym bloku. Blok ocieplony klatka schodowa po remoncie. Rozkład pomieszczeń: - 2 samodzielne..., trzecie
275.00,2,40.00,2,Poznań Grunwald ul. Wojskowa,Dwupokojowe mieszkanie - po remoncie -w nowy bloku Duży pokój z aneksem kuchennym ( możliwość wydzielenia) z balkonem. łatwa możliwość parkowania pod domem. Cena do negocjacji pierwszeństwo maja gotówko-wcy ale inne formy tez możliwe np...., drugie piętro 
319.00,4,75.00,3,Poznań Rataje ul. Os. Stare Żegrze,Polecam na sprzedaż mieszkanie po kapitalnym remoncie. Mieszkanie składa się z 4 pokoi i zlokalizowane jest na 3piętrzew niskim bloku. W bliskiej okolicy znajdują się sklepy markety przystanki autobusowe i tramwajowe przez co jest dogodny do..., trzecie
390.00,2,45.00,2,Poznań Poznań-Nowe Miasto ul. Katowicka,Przedmiotem sprzedaży jest dwupokojowe mieszkanie znajdujące się w kompleksie Atanera przy ul. Katowickiej. Atutem zbywanej nieruchomości jest jej lokalizacja; 1/ dobrze rozwinięta infrastruktura usługowo-handlowa /Centrum Handlowe Malta liczne..., drugie piętro 
489.74,4,104.20,2,Poznań Grunwald ul. Limanowskiego,Rozkładowe przestronne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Grunwald. Cztery pokoje okna wychodzące na północ południe wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa;..., drugie piętro 
325.00,3,79.00,7,Poznań Nowe Miasto Rataje,Przestronne 3-pokojowe mieszkanie o powierzchni 79 m2 na Ratajch. Główne atuty nieruchomości: • bliskość komunikacji miejskiej • rozkład pomieszczeń • dobra ekspozycja na strony świata Nieruchomość złożona z: • pokój dzienny 23 m.kw • pokój 10...,siódme piętro
899.00,3,105.70,3,Poznań Stare Miasto Centrum ul. Garbary,Luksusowy apartament na trzecim piętrze sześciokondygnacyjnego budynku z windą całodobową ochroną i parkingiem podziemnym wykończony pod klucz w samym centrum Poznania (3 min. do Starego Rynku). Główne atuty nieruchomości: • prestiżowa..., trzecie
304.86,2,48.39,6,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania,szóste piętro
360.00,4,51.30,2,Poznań Piątkowo ul. Stróżyńskiego,Przedmiotem sprzedaży jest 4 pokojowe 2 poziomowe słoneczne mieszkanie usytuowane na 2 piętrze w niskim bloku o powierzchni 51 3 m2. Nieruchomość oddana do użytku w 2001 r zlokalizowana przy ul. Stróżyńskiego w Poznaniu POWIERZCHNIA –..., drugie piętro 
399.00,3,62.00,4,Poznań Piątkowo ul. Os.Batorego Winda 2006 Rok,Biuro Nieruchomości Credo poleca na sprzedaż gustownie wykończone mieszkanie 3-pokojowe o powierzchni 62 m2 usytuowane na 4 piętrze w niskim bloku z 2006 roku (JEST WINDA) zlokalizowane na Os. Batorego Piątkowo. Dookoła budynku dużo zieleni ...,czwarte piętro
330.00,4,71.00,4,Poznań Grunwald/Łazarz ul. Kossaka Siemiradzkiego Grottgera Mdm,O K A Z J A!!! OFERTA W PROGRAMIE MDM! ZADZWOŃ I ZAPYTAJ O WYSOKOŚĆ DOFINANSOWANIA! Polecam na sprzedaż 4- pokojowe mieszkanie na Grunwaldzie przy ulicy Juliusza Kossaka. Lokal znajduje się na ostatniej kondygnacji czteropiętrowej kamienicy z...,czwarte piętro
245.00,2,45.00,1,Poznań,Mieszkanie w stanie idealnym. Wykończone z wielką starannością i dbałością o szczegóły. Gotowe do wprowadzenia. Idealne dla pary - jako mieszkanie na START . Położone na 1-szym piętrze w nowym w niskim bloku na kameralnym osiedlu w Komornikach ...,pierwsze piętro
340.00,3,66.70,11,Poznań Grunwald ul. Newtona,Serdecznie polecam do sprzedaży mieszkanie położone na Grunwaldzie na Osiedlu Kopernika na ulicy Newtona. Nieruchomość znajduję się na 11 piętrze wysokiego bloku. Nowocześnie urządzone i wyposażone mieszkanie o powierzchni 66 7 m2 składa się z...,jedenaste piętro
179.00,3,55.00,1,Poznań Środa Wlkp. Brodowo Osiedle Słoneczne ul. Promykowa,ZAPRASZAMY DO ZAKUPU MIESZKANIA z OGRÓDKIEM. CENY MIESZKAŃ: 55m2 z ogrodem o powierzchni 76m2 i miejscem parkingowym: 179 000 zł brutto 55m2 z ogrodem o powierzchni 228m2 i miejscem parkingowym: 189 000 zł brutto MIESZKANIE powierzchnia...,pierwsze piętro
320.63,1,44.47,1,Poznań ul. Droga Dębińska 19,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
250.00,2,43.00,2,Poznań Jeżyce,Polecam zakup atrakcyjnego mieszkania w nowszym budownictwie o powierzchni 43m 2 mieszczące się na drugim piętrze na Jeżycach przy ul. Mylnej. Lokal dwupokojowy z balkonem oraz garażem w hali podziemnej. Mieszkanie po remoncie (malowane wymiana..., drugie piętro 
155.00,2,36.00,1,Poznań Śródka ul. Chlebowa Śródka Zawady,Polecam na sprzedaż atrakcyjne mieszkanie dwupokojowe z ogrodem przy ulicy Chlebowej w Poznaniu (Śródka Nowe Miasto). OFERTA W PROGRAMIE MDM! ZADZWOŃ I ZAPYTAJ O SZCZEGÓŁY DOFINANSOWANIA! *Przykładowa dopłata MDM: *Dopłata dla osób...,pierwsze piętro
465.00,3,97.42,2,Poznań Wilda ul. Umińskiego,Przestronne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Wilda. Trzy pokoje okna wychodzące na południowy-wschód oraz północny-zachód; mieszkanie z widokiem na dwie strony podwórko oraz ulicę. Standard wykończenia: Ściany -..., drugie piętro 
285.00,3,62.50,10,Poznań ul. Os. Rusa,Idealne mieszkanie pod inwestycję! 3 oddzielne pokoje kuchnia łazienka i toaleta- 62 5 m2 + balkon! Mieszkanie znajduje się w wysokim bloku (11 pięter) w którym właśnie zakończyły się pracy nad zewnętrznym ociepleniem budynku. Do mieszkania...,dziesiąte piętro
